Date,Latitude,Longitude,Pollen_Type,Pollen_Count,Temperature,Humidity,Wind_Speed,AQI
10-09-2023 18:00,12.21248957,77.64027863,Tree,738,21.13968699,70.15264681,8.877920152,299
30-05-2023 14:00,12.78876671,77.99598082,Tree,626,36.63752658,63.24845944,3.435501153,266
24-12-2023 00:00,12.47687692,77.62499745,Grass,87,24.17904995,67.36219375,6.140942064,281
17-10-2023 20:00,12.92357956,77.291144,Weed,407,38.07953219,67.50840582,7.777517202,239
31-05-2023 09:00,12.29339612,77.44603046,Weed,141,27.5285734,69.54879026,5.586955588,118
28-03-2023 02:00,12.06613959,77.73431589,Grass,928,38.40141131,73.19295119,9.948437379,75
29-11-2023 08:00,12.850466,77.10394835,Tree,359,23.70928306,59.86601904,1.949529049,104
05-12-2023 19:00,12.58377057,77.2456584,Tree,702,37.14694052,40.90647517,3.817935741,260
01-07-2023 13:00,12.75760499,77.90503417,Tree,498,22.2950762,34.61748666,1.304466711,170
01-03-2023 02:00,12.5769664,77.3413725,Weed,50,24.21208219,46.01574539,4.32753488,198
14-08-2023 07:00,12.58652017,77.85305802,Tree,776,34.37321696,67.21283012,7.660827626,163
25-08-2023 04:00,12.97343117,77.0568315,Weed,75,21.24714212,62.92735508,1.999864073,140
15-07-2023 17:00,12.94281467,77.13594697,Weed,793,38.67652595,38.51608748,3.641992579,245
22-04-2023 03:00,12.34830859,77.91071626,Tree,88,29.59646764,77.62686686,5.188962987,232
17-01-2023 21:00,12.43187372,77.21281419,Grass,271,30.61951778,56.94012147,0.599893807,196
03-03-2023 03:00,12.51283942,77.87052283,Grass,399,28.1660663,42.47514396,2.751087338,182
02-04-2023 01:00,12.14065045,77.08296465,Tree,32,35.10459633,60.44762407,1.563483015,61
03-03-2023 07:00,12.17680945,77.5594176,Weed,101,28.49766255,42.68697473,4.183051911,143
07-03-2023 20:00,12.34024722,77.70337197,Grass,432,32.07004553,60.32508053,9.833606504,135
12-12-2023 17:00,12.50817401,77.84165696,Grass,440,30.2141657,41.1211064,6.708740579,264
02-05-2023 19:00,12.15731101,77.64760086,Grass,81,21.39270553,89.65532745,9.650742444,150
17-03-2023 08:00,12.51935563,77.69310751,Weed,22,29.85294445,39.46972022,3.836633708,212
01-06-2023 05:00,12.17144782,77.7605221,Weed,783,30.14166631,48.73410228,3.769525291,81
24-09-2023 18:00,12.72525032,77.8061386,Tree,672,36.43627585,80.98113993,3.043005441,205
11-01-2023 20:00,12.0666117,77.96528601,Weed,265,21.3929966,31.4087765,6.462206441,257
11-08-2023 20:00,12.44142576,77.37256219,Weed,613,27.65470585,37.63602359,3.887488622,169
31-01-2023 21:00,12.90241455,77.17500442,Grass,17,25.60456183,80.49453289,4.872691658,147
12-03-2023 04:00,12.84111192,77.4655631,Weed,255,32.15396946,83.51365518,4.692754994,234
25-11-2023 08:00,12.75476084,77.77027889,Grass,383,32.17970038,73.85521274,9.140399228,197
17-04-2023 01:00,12.46863656,77.70189308,Tree,260,32.02502531,83.97929874,2.971844977,288
12-07-2023 13:00,12.04014507,77.45983213,Weed,231,20.30912226,45.15478867,1.804826114,93
08-03-2023 19:00,12.16762962,77.41252313,Weed,865,32.53949973,61.34182036,9.947511052,187
21-12-2023 03:00,12.61873929,77.17357977,Grass,334,20.62248767,52.7379995,5.919410386,295
29-08-2023 02:00,12.54742895,77.69886885,Tree,576,37.82974371,45.29377635,6.18033113,157
24-11-2023 05:00,12.9045431,77.28497857,Weed,546,32.31386656,83.77943961,3.211926314,57
24-06-2023 23:00,12.03455588,77.30045248,Tree,161,29.4198547,37.75033276,0.503501553,118
12-04-2023 01:00,12.55157136,77.89247517,Weed,482,36.69057402,60.47292033,2.509931519,142
05-11-2023 08:00,12.31826474,77.21144035,Grass,477,37.16315177,64.61372846,6.468443325,193
14-07-2023 20:00,12.21768914,77.86906426,Tree,284,20.57893271,74.93023218,0.441905203,132
03-03-2023 05:00,12.77499899,77.10831013,Weed,232,20.40919619,58.21238635,2.006290976,206
18-07-2023 17:00,12.54431712,77.91140039,Tree,433,24.39094784,88.65889167,8.024308241,227
30-01-2023 23:00,12.92151961,77.75144131,Grass,540,28.20300247,68.99103769,2.663711153,239
19-03-2023 23:00,12.27711449,77.74007578,Weed,287,36.87922691,45.95408281,0.834512823,134
16-09-2023 06:00,12.27536628,77.15671916,Grass,767,37.48033611,76.71569533,7.512919676,152
13-02-2023 06:00,12.88488665,77.74283822,Tree,494,30.71419956,62.03544452,0.310390726,269
07-03-2023 05:00,12.9679809,77.18036446,Tree,484,38.59324,40.95602959,6.636727845,214
04-09-2023 10:00,12.32984664,77.83016501,Tree,294,33.24228373,70.77765813,2.002127481,198
20-02-2023 06:00,12.39681548,77.87974707,Tree,219,31.21693382,60.51861579,6.893082199,214
28-06-2023 22:00,12.75352925,77.49362146,Weed,152,29.88485032,89.46927771,1.930332186,51
19-08-2023 10:00,12.68609009,77.40889841,Tree,209,37.13746717,88.36643129,6.468363252,206
03-08-2023 14:00,12.73816445,77.60569407,Weed,870,31.65233167,86.55422254,2.600701561,253
19-02-2023 17:00,12.11466337,77.66268383,Tree,10,25.63578155,79.41105284,6.093551188,213
16-03-2023 03:00,12.96916919,77.89723398,Grass,690,22.72652254,79.41876017,4.442438234,230
22-07-2023 10:00,12.32498985,77.28425423,Tree,61,37.34241618,78.33180328,2.328951289,53
13-04-2023 05:00,12.44617395,77.05046939,Weed,971,23.10606057,42.78823575,3.015807023,88
13-01-2023 03:00,12.34705839,77.00677842,Weed,664,33.26497371,46.289275,5.261591559,92
22-02-2023 00:00,12.43735471,77.4241444,Grass,172,30.52040813,81.85482023,3.966033264,199
17-01-2023 00:00,12.89955189,77.3419017,Grass,556,39.46357912,82.21544336,8.606296173,169
11-09-2023 03:00,12.13157628,77.58647998,Tree,304,27.8503886,32.19543205,1.329402988,51
07-04-2023 19:00,12.55276011,77.21209807,Tree,197,33.72957839,54.99867638,1.314127194,144
05-11-2023 23:00,12.37097087,77.11580108,Grass,776,31.34046432,52.52154923,2.909956141,287
04-10-2023 17:00,12.77818102,77.99693069,Tree,189,28.44410508,85.88099787,8.288502402,93
06-09-2023 20:00,12.73688838,77.34096204,Weed,566,20.70772531,42.65837863,6.552072757,195
01-01-2023 18:00,12.1946379,77.68630046,Tree,16,27.16862552,80.66442989,9.319649302,228
01-10-2023 04:00,12.11068492,77.74456854,Tree,418,23.4764964,59.39293622,4.653452242,291
14-05-2023 04:00,12.9403727,77.49490839,Tree,378,35.37925907,88.32294259,8.520483636,251
04-06-2023 17:00,12.25569804,77.09957892,Grass,243,30.49991783,65.8715773,9.097623048,275
02-05-2023 15:00,12.96368511,77.8744913,Weed,47,30.40118177,88.54400127,9.04788606,291
17-10-2023 07:00,12.74645175,77.04994676,Grass,511,32.58749838,67.99246242,5.930118547,157
21-11-2023 02:00,12.95985073,77.46672355,Grass,91,29.03411485,33.44853369,0.203317192,108
11-02-2023 08:00,12.43382904,77.04956044,Weed,608,35.46256982,76.54716918,8.101805452,136
26-01-2023 23:00,12.92695832,77.5403668,Grass,101,20.37482156,64.82341419,9.669913672,195
16-11-2023 06:00,12.79697365,77.82345342,Grass,377,31.4390776,32.68849447,6.124216987,233
16-10-2023 22:00,12.0603647,77.57763485,Weed,254,32.30361699,63.41928084,1.557600394,209
08-03-2023 09:00,12.43093136,77.82996884,Tree,315,27.18605686,39.52961275,6.292848313,59
09-10-2023 19:00,12.94663628,77.25831201,Weed,398,23.21327561,34.7086814,8.6106025,218
21-06-2023 02:00,12.23158292,77.63776745,Tree,809,24.90096576,44.49841624,5.52266449,61
02-03-2023 10:00,12.08159956,77.54590805,Weed,162,29.78276993,75.97371762,0.779478302,66
09-07-2023 20:00,12.02966395,77.63010186,Grass,790,32.36149599,70.60012353,2.257317718,237
30-10-2023 17:00,12.53540904,77.8732193,Tree,383,29.19380405,32.45109096,8.99163683,225
13-01-2023 21:00,12.76065176,77.70418472,Tree,840,23.34505269,63.80918974,0.001890987,126
28-06-2023 20:00,12.3374517,77.86524061,Tree,575,20.21434458,72.57984924,5.997185742,157
22-11-2023 22:00,12.58707903,77.69158649,Weed,963,35.07763108,37.52974275,7.308435777,188
28-10-2023 05:00,12.48503843,77.20296688,Weed,19,20.92606482,33.73324551,0.731635338,257
24-10-2023 22:00,12.18563177,77.53743655,Tree,425,39.92397713,49.96864205,8.415205144,202
04-03-2023 00:00,12.95853328,77.04313963,Tree,346,33.53148145,66.57756853,1.173489427,124
26-08-2023 12:00,12.64667396,77.99787028,Grass,975,37.36200262,76.2812386,1.247586592,286
05-06-2023 09:00,12.52577219,77.0544589,Weed,256,34.90393922,85.233927,2.075528422,172
25-03-2023 15:00,12.72836506,77.59330269,Weed,943,35.58554083,77.59408881,9.002762341,274
19-05-2023 11:00,12.56962388,77.19759947,Weed,356,22.14884343,65.52522341,3.543945558,167
18-08-2023 04:00,12.3851191,77.57010171,Grass,105,26.13603945,72.65090695,9.045515514,105
24-02-2023 12:00,12.95470827,77.41293702,Weed,874,25.06921009,39.27712364,5.849819283,160
25-10-2023 18:00,12.67352013,77.86064814,Grass,76,33.4747184,86.65988571,5.172460979,88
02-05-2023 04:00,12.02281782,77.52698835,Weed,888,28.18128654,71.31532387,7.457274706,106
27-04-2023 21:00,12.67970971,77.02293234,Weed,619,36.39943326,57.97705275,0.588041877,142
28-08-2023 12:00,12.91912534,77.24923893,Weed,333,27.41013993,40.88406952,2.836622282,173
09-12-2023 13:00,12.06155894,77.97600814,Grass,462,35.57312362,72.50644014,5.317562736,99
02-05-2023 02:00,12.27150497,77.14528913,Tree,520,31.0170182,33.0355719,7.637425218,284
28-01-2023 23:00,12.65005933,77.13515142,Tree,768,38.64675811,78.16584498,5.921740106,176
23-04-2023 10:00,12.1013716,77.80056876,Tree,932,32.76008885,60.9768373,4.953270814,88
12-01-2023 18:00,12.92306041,77.2700687,Tree,806,32.38814122,79.68014524,7.379346681,73
21-10-2023 17:00,12.58893225,77.91343324,Grass,686,21.99733143,41.41384328,2.300058833,83
04-07-2023 12:00,12.64069422,77.53770638,Weed,179,24.89697305,67.48386057,4.170646667,211
20-10-2023 06:00,12.99936493,77.52349404,Weed,267,37.24994093,49.55112464,0.579908741,277
27-01-2023 00:00,12.46952016,77.76200651,Tree,333,24.02768393,70.33837333,1.642364847,64
29-10-2023 16:00,12.72670608,77.78539285,Tree,509,27.08071656,64.01037581,0.891760555,258
15-12-2023 08:00,12.76196176,77.31082991,Tree,780,34.92542367,59.94959658,7.621478964,263
03-01-2023 11:00,12.16583077,77.44191818,Weed,928,34.37362041,85.4982068,5.071427651,154
16-12-2023 21:00,12.44968114,77.96384598,Tree,634,26.17951185,33.49228018,7.488161994,151
30-08-2023 13:00,12.87441748,77.64927983,Grass,408,39.67746461,53.52244996,3.492996045,122
16-11-2023 04:00,12.45273592,77.54316263,Tree,958,25.85680023,80.81483388,1.161841197,113
04-03-2023 14:00,12.61010042,77.23541516,Tree,301,31.52349459,62.4186086,1.920346064,163
06-05-2023 17:00,12.75455553,77.9825883,Tree,310,23.97334392,47.97233156,0.514799112,294
22-09-2023 19:00,12.37295641,77.59633621,Tree,538,22.62364693,52.31780013,2.776977787,286
14-10-2023 23:00,12.69827576,77.67967458,Tree,87,20.07063992,82.65458717,5.02761155,285
03-04-2023 15:00,12.94033261,77.35230588,Grass,794,30.04801972,43.98509431,5.502639726,222
05-02-2023 05:00,12.67942309,77.21920481,Tree,203,37.00277454,70.97877887,5.334956249,211
09-04-2023 18:00,12.81087697,77.31449682,Grass,972,27.32790549,84.43022904,6.505935548,54
06-02-2023 09:00,12.3537228,77.40392573,Weed,252,31.81718801,61.49509559,9.269708079,188
30-07-2023 02:00,12.83525284,77.22922231,Grass,665,39.6438994,72.4985207,4.88818093,281
07-08-2023 08:00,12.82388336,77.07001675,Weed,475,35.33600979,84.08798115,2.761633315,69
18-09-2023 14:00,12.51766761,77.34705318,Grass,285,30.36944286,71.58071002,5.299804657,181
11-12-2023 12:00,12.63589514,77.30461542,Tree,749,33.41912478,64.17348104,7.87031952,56
27-12-2023 22:00,12.46735481,77.71772056,Weed,281,36.77938717,87.13958452,5.815375116,105
18-09-2023 09:00,12.06296327,77.91397534,Tree,102,37.76398814,57.15264009,0.360180297,203
27-05-2023 05:00,12.76644881,77.67714501,Grass,472,29.8415575,31.03237042,7.548940079,272
20-10-2023 01:00,12.83491983,77.97823783,Tree,741,21.82672153,46.41544127,0.510407712,195
06-07-2023 09:00,12.4492385,77.72559128,Tree,690,24.84658401,86.24747797,6.561199196,246
14-07-2023 09:00,12.22015273,77.65030235,Grass,684,22.54924187,59.92148692,0.703502232,93
23-07-2023 04:00,12.31789938,77.32277028,Grass,376,27.65283874,89.17243888,4.683022568,293
04-06-2023 19:00,12.69882943,77.30212242,Weed,77,31.01693922,64.50951683,1.300755593,173
19-04-2023 17:00,12.92488746,77.52360535,Grass,417,31.76050854,88.4257567,2.270338035,152
24-01-2023 19:00,12.10556594,77.18430907,Grass,388,34.79374469,53.01542995,7.362023461,152
07-07-2023 15:00,12.61180706,77.41706397,Grass,153,28.03873171,84.05868481,8.258140557,159
28-01-2023 02:00,12.73007396,77.63908555,Tree,933,22.91363429,46.04139104,4.364749097,139
17-03-2023 05:00,12.97460966,77.04271025,Weed,82,31.55351765,45.58028402,2.781552708,291
06-07-2023 18:00,12.13410079,77.94520771,Grass,735,36.61498952,45.83469217,8.326411955,159
11-08-2023 10:00,12.23392834,77.38509173,Weed,547,22.44035942,61.12625976,8.094455418,63
02-10-2023 13:00,12.6596763,77.14313757,Grass,386,36.68011076,68.5070621,3.012291423,71
23-07-2023 21:00,12.44594066,77.62486274,Weed,182,24.71853321,87.26705276,9.444561726,264
04-03-2023 00:00,12.93754693,77.1332389,Grass,414,35.95937262,50.22561907,7.34613948,108
07-06-2023 01:00,12.03649248,77.8710594,Weed,778,20.34260896,80.3207118,2.37749229,82
07-02-2023 20:00,12.10117189,77.01391138,Grass,694,27.9115218,66.53199406,9.329689504,74
24-11-2023 09:00,12.74176098,77.1428957,Weed,723,37.86958509,50.04051105,9.288473812,140
25-04-2023 07:00,12.24387578,77.67759028,Weed,494,27.98891385,81.76213759,5.84769682,139
22-06-2023 18:00,12.28598217,77.31881107,Weed,17,33.89490527,60.78217384,2.75399886,297
30-07-2023 21:00,12.64889842,77.44651743,Tree,770,24.94667753,66.15361831,6.096316404,120
27-06-2023 12:00,12.87524353,77.19920946,Tree,623,22.89661619,63.646352,8.243209911,161
23-11-2023 16:00,12.46856195,77.6101619,Grass,315,21.56223444,60.86916418,5.915239954,136
11-02-2023 15:00,12.33592303,77.04084211,Tree,744,35.46310343,44.14422519,2.914542129,215
28-06-2023 04:00,12.47879208,77.07237315,Tree,754,34.76049781,38.54685501,2.991446746,216
21-02-2023 23:00,12.00861833,77.12118445,Tree,336,29.76811737,65.726412,0.667601669,190
02-04-2023 16:00,12.20999782,77.94355679,Grass,814,26.26224467,89.8272871,9.431875247,54
24-04-2023 17:00,12.15367196,77.25568918,Grass,999,34.97422892,30.99686736,8.596404417,270
14-03-2023 23:00,12.67052139,77.59403508,Weed,462,26.47125684,83.56355593,3.20242313,89
27-02-2023 04:00,12.30728097,77.46391295,Grass,238,21.05020993,48.60162607,0.386199734,239
16-06-2023 01:00,12.29396482,77.8517863,Weed,16,22.39705736,33.42030293,0.413246512,258
06-06-2023 15:00,12.88488426,77.42887874,Tree,204,29.88647959,64.60138751,1.808915319,259
12-04-2023 23:00,12.29429279,77.30182671,Tree,685,33.07841299,60.47064753,2.284391428,123
26-08-2023 08:00,12.50046453,77.5619999,Tree,516,36.32593761,86.94203391,8.46780832,239
26-03-2023 14:00,12.07459001,77.06891862,Grass,119,28.53239904,65.58046089,9.512581729,266
25-02-2023 01:00,12.84567258,77.98730937,Grass,399,39.01967169,68.29312811,6.008645433,76
12-08-2023 07:00,12.24022591,77.49977818,Tree,475,20.68523015,51.90953846,9.386667218,199
19-07-2023 04:00,12.70615057,77.99866271,Grass,470,26.40589595,78.81997683,4.665210855,58
14-04-2023 19:00,12.39564146,77.37979964,Weed,374,21.73725839,43.56504399,3.160690128,74
28-06-2023 04:00,12.33991078,77.63361459,Grass,625,22.26669567,50.93930135,1.768691014,81
19-08-2023 14:00,12.6977761,77.95211581,Weed,402,29.90140249,48.90532328,0.604817069,285
12-09-2023 10:00,12.9754393,77.95748848,Grass,963,21.17749439,54.67779673,7.166734349,248
11-11-2023 09:00,12.93343898,77.35942797,Tree,77,34.32042628,71.92944613,9.875692895,244
09-02-2023 11:00,12.37887511,77.54261751,Weed,854,28.86134642,83.51149472,4.853334501,102
08-10-2023 01:00,12.41934531,77.29643721,Grass,943,21.58856796,30.23118138,8.622302029,97
09-03-2023 21:00,12.91225334,77.42335473,Grass,286,20.49132928,51.53863146,1.93039641,171
22-07-2023 08:00,12.6254212,77.01375994,Grass,327,23.24487323,40.98753993,6.321851348,212
07-08-2023 12:00,12.24530303,77.48554438,Grass,392,32.99668032,86.64996162,9.91168817,184
02-04-2023 18:00,12.11352424,77.91294916,Grass,128,32.55457824,48.9233444,5.385190226,199
18-11-2023 02:00,12.56130065,77.11747848,Grass,65,26.16520412,31.07299482,9.06878661,140
20-01-2023 02:00,12.26576722,77.82318994,Grass,954,26.40630005,54.67509077,9.76943137,58
27-06-2023 02:00,12.52882248,77.06704687,Grass,525,26.66406986,44.99363265,9.173031682,94
28-10-2023 07:00,12.61537073,77.70746281,Tree,273,32.46900801,57.7949037,1.439229472,207
23-09-2023 14:00,12.03132502,77.77003733,Weed,690,37.92243775,74.35783506,5.324047072,191
13-03-2023 01:00,12.43601726,77.69095915,Tree,125,34.80667732,70.05207356,7.843195417,100
14-09-2023 23:00,12.8595363,77.35302237,Weed,901,28.2982421,67.62830528,9.680963889,153
13-11-2023 18:00,12.54985856,77.66821274,Tree,46,36.30439911,75.25122462,6.021454697,248
16-09-2023 13:00,12.90159892,77.77610921,Grass,324,32.58711191,38.32217733,2.85697706,125
18-05-2023 06:00,12.37266543,77.24545093,Grass,531,32.3999414,79.31682953,4.167532389,214
22-09-2023 05:00,12.28451317,77.43724299,Weed,725,31.46738093,36.57014715,3.853294707,276
24-09-2023 18:00,12.00968559,77.34515137,Tree,399,24.65917651,77.60240857,6.442187547,122
06-07-2023 10:00,12.08362454,77.04244609,Grass,986,27.23611944,76.41199729,8.679192296,271
21-05-2023 19:00,12.33227799,77.03422082,Grass,318,35.45689095,32.33927175,6.958686155,146
30-03-2023 11:00,12.86417269,77.46853548,Tree,262,20.9879255,36.32086891,7.796873852,214
09-09-2023 13:00,12.09671154,77.58326448,Weed,991,21.83705169,44.38747638,7.390152304,181
11-06-2023 09:00,12.21732938,77.66620578,Weed,828,27.13843982,85.49827866,3.683646792,59
21-09-2023 08:00,12.12499993,77.86193465,Tree,904,30.93060555,68.5885675,8.661301402,207
03-10-2023 20:00,12.61057324,77.0013246,Tree,127,35.43736321,58.61749833,8.689159312,241
15-03-2023 14:00,12.43583729,77.48731961,Weed,769,39.07089531,59.19900394,0.392378684,174
29-05-2023 16:00,12.57175952,77.29675198,Weed,153,37.12808435,48.63077664,3.68567151,230
09-05-2023 14:00,12.18194504,77.10938187,Weed,79,20.4623462,42.24475607,0.159878146,202
02-07-2023 09:00,12.45322422,77.45421887,Tree,173,38.11875046,33.34891137,5.228968656,226
29-11-2023 16:00,12.46571429,77.42822305,Weed,54,21.28734694,76.86942379,1.67829095,160
07-02-2023 06:00,12.24611765,77.75087327,Grass,721,22.69531086,77.03513548,1.683445455,143
02-10-2023 03:00,12.82562737,77.36956532,Tree,58,22.73580951,72.79474632,2.952835425,243
12-02-2023 18:00,12.22444948,77.38337557,Tree,210,38.33599667,74.63585686,2.781240035,224
22-08-2023 06:00,12.97557289,77.91226772,Tree,937,28.5487687,58.59312156,8.465201567,223
15-07-2023 06:00,12.72822802,77.49078155,Tree,482,28.71567755,50.23526765,6.27481889,163
05-05-2023 00:00,12.7110452,77.70548518,Weed,615,31.20974191,70.19486634,2.282970391,112
17-08-2023 02:00,12.39630176,77.79890913,Grass,753,30.84891748,32.58051237,8.680056778,231
07-06-2023 18:00,12.46789265,77.33601192,Weed,806,30.55009699,50.50471453,4.268526568,287
31-03-2023 09:00,12.98590302,77.1906833,Weed,544,35.02337036,72.93982422,3.251650739,113
08-04-2023 13:00,12.73963433,77.14984963,Grass,633,34.2157278,65.80736448,3.39150091,278
11-04-2023 22:00,12.24374748,77.33693205,Grass,54,23.6576708,34.79733356,2.578809925,297
26-02-2023 03:00,12.22883466,77.58129072,Grass,50,22.45004563,30.2910072,4.079237299,82
15-10-2023 23:00,12.96057562,77.48991945,Tree,718,29.98028323,65.37086007,6.410634026,140
03-07-2023 07:00,12.85854063,77.81760269,Tree,933,25.88357111,46.03064202,9.158783704,82
08-01-2023 00:00,12.25375946,77.17041382,Tree,892,21.86754136,67.80981661,3.83804218,255
09-02-2023 05:00,12.59175254,77.39943981,Tree,649,29.63367809,42.59499814,9.276984947,132
20-08-2023 08:00,12.44347628,77.42128152,Grass,341,29.90523195,68.62295989,5.429212733,61
29-03-2023 14:00,12.62783126,77.27797877,Tree,264,24.24428161,86.34284279,1.839463621,102
04-05-2023 20:00,12.30967437,77.17023423,Weed,445,30.55223358,65.43676393,8.883284969,187
25-11-2023 10:00,12.30773814,77.59811608,Tree,185,24.34527533,50.16285845,3.938097646,174
19-02-2023 18:00,12.49309805,77.85000008,Tree,178,24.36349312,47.17108471,9.538460354,134
15-03-2023 15:00,12.81564833,77.98219564,Tree,610,34.76534343,84.27726928,9.278808002,60
13-03-2023 23:00,12.62565299,77.20380952,Tree,751,36.39187483,57.37910143,6.887426103,180
15-07-2023 04:00,12.71870748,77.17198049,Grass,876,20.86443586,37.9580352,7.727732104,54
30-11-2023 02:00,12.89533698,77.95812992,Tree,93,32.29528303,62.78509908,4.384372953,114
02-04-2023 06:00,12.62791743,77.43911679,Grass,339,36.66291747,42.95203526,9.122621927,55
29-03-2023 06:00,12.58589702,77.27359508,Tree,791,27.05563516,54.51539697,2.684879728,168
29-03-2023 11:00,12.56820502,77.99581472,Tree,392,39.81759342,83.45795854,9.717920045,183
25-05-2023 04:00,12.72169329,77.69434213,Weed,766,28.40688115,39.86619737,5.851052549,183
14-05-2023 06:00,12.06082385,77.56102844,Weed,926,32.74700016,74.42467258,7.073403466,277
13-05-2023 10:00,12.40268019,77.39699828,Grass,734,20.41749523,81.88691114,9.763757281,271
08-06-2023 04:00,12.75665699,77.58448604,Weed,807,30.48165406,68.54013865,9.95760962,267
07-01-2023 22:00,12.89435955,77.68675979,Tree,660,22.68382385,74.79735441,1.907640646,196
02-02-2023 11:00,12.82564935,77.95403124,Weed,893,26.71920179,38.88293641,4.821099474,275
04-01-2023 10:00,12.08493036,77.8843107,Grass,334,23.69004329,40.3008983,6.686433238,166
26-11-2023 10:00,12.4800093,77.04233589,Weed,207,25.88012128,65.34072023,2.118664941,101
27-11-2023 16:00,12.08809827,77.46146748,Weed,136,27.50929651,36.52084793,6.888018454,85
08-10-2023 12:00,12.68101983,77.12735681,Tree,611,33.72142849,81.39302168,5.122958364,239
21-07-2023 19:00,12.28344156,77.78126228,Grass,665,35.72789709,46.18977334,6.857613543,62
26-01-2023 02:00,12.05634581,77.11597618,Tree,648,34.91175707,44.40828386,0.771984699,152
22-02-2023 15:00,12.79754825,77.36981307,Weed,903,29.99018671,72.59257576,9.578216012,127
26-11-2023 13:00,12.9513789,77.62535309,Weed,353,29.82862796,56.52371427,2.881898462,267
01-10-2023 20:00,12.57675025,77.85760928,Grass,734,32.55173557,71.81467842,8.104627971,182
03-03-2023 22:00,12.3923016,77.19065066,Weed,856,26.50925228,48.76188247,0.473984385,189
06-06-2023 18:00,12.68411522,77.62533996,Tree,514,37.6624022,55.47343259,5.892603797,103
09-02-2023 13:00,12.88498033,77.37257892,Tree,531,29.80712013,74.27081422,0.969445148,231
16-11-2023 22:00,12.4114443,77.56749816,Grass,294,33.44313734,86.03380843,8.765383685,289
09-03-2023 21:00,12.6473882,77.41603222,Tree,207,30.4075057,71.03809684,0.050494923,180
19-07-2023 03:00,12.90521484,77.35196725,Grass,153,23.33883251,36.91845302,2.604261122,189
19-10-2023 21:00,12.74136692,77.76926531,Tree,990,37.01523617,46.68041197,3.126481792,257
24-12-2023 08:00,12.63033559,77.6505693,Grass,482,30.12925693,86.53980234,4.253681878,114
29-01-2023 22:00,12.48697484,77.19412899,Weed,996,24.32236268,41.74145505,0.450426772,234
23-05-2023 05:00,12.42498215,77.09529268,Weed,547,23.27203739,55.5190422,8.315142086,115
23-08-2023 22:00,12.89266114,77.28124435,Tree,677,32.8327303,51.30311874,0.096268241,73
23-08-2023 02:00,12.0224088,77.40186708,Weed,148,37.53620457,67.77948831,0.220585628,80
19-03-2023 15:00,12.6458561,77.89633395,Grass,557,26.66077516,56.72031733,6.169686651,107
23-08-2023 03:00,12.58352732,77.14855407,Tree,35,21.93474112,60.35883289,9.000538349,219
20-06-2023 10:00,12.61110274,77.40642559,Tree,561,36.02477683,53.02444224,2.065891964,190
13-01-2023 21:00,12.86115226,77.65635582,Grass,101,35.34147936,67.11820787,5.26668454,253
05-11-2023 06:00,12.962156,77.87740179,Grass,236,23.90161747,34.98481428,6.155248627,276
29-10-2023 15:00,12.50385009,77.98794968,Tree,184,35.15230588,79.7420119,6.392779455,115
27-10-2023 00:00,12.05992667,77.16236126,Tree,721,30.05196004,68.90797287,2.398122844,141
21-12-2023 02:00,12.80173502,77.28490241,Tree,812,25.59323557,39.38488006,2.941760286,172
03-10-2023 22:00,12.98703715,77.61291485,Tree,844,27.95865561,36.18970326,2.717373758,149
27-01-2023 13:00,12.59870139,77.60103753,Weed,315,33.40397993,79.58149285,9.017203558,164
26-09-2023 19:00,12.22402176,77.11386,Weed,901,37.19285111,85.00527769,8.984215566,186
24-12-2023 17:00,12.67746445,77.00130927,Grass,718,32.67914873,71.22266961,6.805333228,95
03-06-2023 00:00,12.87846485,77.07451261,Weed,270,27.21586388,58.8447998,5.089219832,229
17-06-2023 14:00,12.37470049,77.01315074,Weed,733,25.14631454,37.63794535,2.395487216,284
21-03-2023 02:00,12.15183367,77.55507774,Weed,122,26.4044879,34.80302047,0.436337368,211
06-02-2023 22:00,12.3809777,77.06426495,Grass,997,27.88429766,67.8163237,2.629881489,123
05-05-2023 15:00,12.39564021,77.07914624,Weed,395,22.48086358,71.34649217,6.856064507,224
12-12-2023 00:00,12.43966282,77.14231601,Weed,578,32.49973627,66.05794252,0.876259152,77
09-06-2023 06:00,12.07446832,77.30576979,Grass,904,39.56923348,85.80128411,5.595416432,108
23-09-2023 08:00,12.30169961,77.1140483,Tree,853,30.22703168,73.90299133,2.996704114,135
03-09-2023 07:00,12.09696402,77.45218217,Weed,597,21.22745945,85.74346884,1.021447034,289
15-01-2023 05:00,12.27526274,77.18618046,Weed,356,21.11597232,33.65511448,8.324744335,251
29-04-2023 07:00,12.1351918,77.39023076,Tree,619,27.85811929,39.08367509,0.091371149,294
10-08-2023 07:00,12.86841176,77.20487895,Tree,930,36.15383578,76.35857415,6.6924148,269
01-12-2023 19:00,12.29027741,77.67409225,Grass,983,25.07200732,38.60061856,6.287935096,296
01-03-2023 22:00,12.07405974,77.99394842,Tree,50,36.01726057,59.29855752,4.004689859,187
10-02-2023 06:00,12.15706107,77.83339809,Weed,308,24.3725514,76.23402529,8.639485715,237
17-06-2023 09:00,12.84128758,77.7460668,Tree,192,21.27846375,83.7021843,6.778479012,236
15-03-2023 13:00,12.18210322,77.49900186,Weed,610,27.41299855,30.84167944,0.284408194,257
11-09-2023 22:00,12.12685317,77.08144447,Weed,539,30.03962081,59.23050126,1.610879696,91
